34,1,88,3,1,0,12,45,1,4,4,6,1,1,0,,1,,0,7,/////,,
34,1,88,3,25,0,9,10,0,,8,3,,1,2,1,1,,8,7,/////,,
4,1,88,3,25,2,9,20,2,2,8,5,0,1,1,4,1,4,2,8,/////,,
2,1,88,3,25,0,9,30,1,7,4,5,0,1,2,1,2,2,5,8,/////,,
27,1,88,3,25,0,9,45,1,6,4,4,0,1,2,1,2,,4,8,/////,,
41,1,88,3,25,0,9,55,0,3,7,3,8,1,2,1,2,,,8,/////,,
16,1,88,3,25,1,11,30,0,3,,,,44,2,0,,,,21,/////,,
26,1,88,3,25,0,11,30,2,1,8,3,5,1,0,1,1,,4,8,/////,,
29,1,88,3,25,1,11,50,1,10,7,5,5,1,2,1,2,,,4,/////,,
6,1,88,3,25,0,12,5,1,,8,3,5,1,1,1,1,4,14,4,/////,,
16,1,88,3,25,1,12,10,0,1,4,3,,1,2,1,1,,,21,/////,,
15,1,88,3,25,0,12,15,2,5,8,1,2,1,1,1,1,,,8,/////,,
33,1,88,3,25,2,13,5,2,6,,3,2,1,1,3,1,1,,4,/////,,
29,2,88,3,25,2,20,0,1,13,8,3,7,1,1,0,2,,,4,/////,,
26,1,88,3,26,0,6,30,1,0,4,1,5,1,,,,,5,8,/////,,
30,1,88,3,26,0,8,10,1,20,8,3,5,1,1,1,1,,,8,/////,,
30,1,88,3,26,0,8,10,1,20,8,3,5,5,0,1,1,,,8,/////,,
28,1,88,3,26,0,12,55,1,3,3,3,5,1,1,1,1,5,1,8,/////,,
2,1,88,3,26,0,13,0,2,4,5,5,3,1,0,1,1,2,3,8,/////,,
25,1,88,3,26,0,13,5,2,1,4,1,6,1,1,1,1,,1,8,/////,,
38,1,88,3,26,0,13,5,2,1,7,3,5,1,0,1,1,2,0,8,/////,,
7,1,88,3,26,1,13,23,1,1,8,7,6,1,0,4,1,1,2,8,/////,,
39,1,88,3,26,1,16,0,0,1,,,,3,,,,2,,4,/////,,
33,1,88,3,26,2,16,25,2,2,1,1,5,2,1,1,2,,,4,/////,,
41,1,88,3,26,0,16,52,0,0,6,1,6,3,0,1,1,,,8,/////,,
19,1,88,3,26,0,17,10,1,1,3,6,0,3,0,1,2,,,8,/////,,
2,1,88,3,26,0,17,20,0,2,1,3,5,1,1,1,1,2,,8,/////,,
2,1,88,3,26,0,17,20,0,2,1,3,5,3,1,1,1,2,,8,/////,,
17,1,88,3,26,2,17,46,2,2,3,3,2,3,2,1,1,1,18,7,/////,,
15,2,88,3,26,1,23,32,1,4,6,1,2,1,1,0,1,,,4,/////,,
16,1,88,3,27,0,17,10,0,0,2,5,2,3,2,1,,,,8,/////,,
16,1,88,3,27,0,17,20,0,1,2,5,2,2,2,1,,,,8,/////,,
10,1,88,3,28,1,7,30,1,16,8,3,8,1,2,1,2,1,5,26,/////,,
10,1,88,3,28,1,7,30,1,16,8,3,8,5,2,1,2,1,5,26,/////,,
11,1,88,3,28,0,15,30,2,11,,3,,1,1,1,1,,,21,/////,,
2,1,88,3,28,0,18,30,0,1,1,3,1,8,1,0,2,2,4,8,/////,,
11,2,88,3,28,0,19,0,2,11,,,,1,1,0,2,,,21,/////,,
9,2,88,3,28,1,23,45,2,8,8,3,0,1,1,0,1,1,2,7,/////,,
10,2,88,3,29,0,0,25,1,2,8,3,0,1,2,0,2,1,,4,/////,,
10,2,88,3,29,0,0,25,1,2,8,3,0,5,2,0,2,1,,4,/////,,
18,2,88,3,29,1,3,11,1,1,,,,1,1,0,1,3,,8,/////,,
18,2,88,3,29,1,3,11,1,3,,,,8,1,0,2,3,,8,/////,,
6,1,88,3,29,2,5,50,2,1,8,3,8,8,2,3,2,1,,4,/////,,
9,1,88,3,29,2,6,20,1,1,4,1,7,8,3,0,2,,,7,/////,,
9,1,88,3,29,2,6,20,1,1,4,1,7,9,2,0,2,,,7,/////,,
10,1,88,3,29,0,6,20,1,1,6,5,2,8,1,4,2,1,,4,/////,,
18,1,88,3,29,1,6,25,1,1,8,1,1,10,1,0,2,3,,8,/////,,
9,1,88,3,29,2,6,30,1,1,4,1,7,3,1,1,1,,,7,/////,,
26,1,88,3,29,0,6,30,1,1,,,2,8,0,0,2,,,8,/////,,
29,1,88,3,29,1,6,35,1,2,8,5,1,1,1,1,1,,,4,/////,,
25,1,88,3,29,0,6,55,1,1,8,3,5,8,0,0,2,,,8,/////,,
18,1,88,3,29,1,7,10,1,15,6,2,1,1,1,0,1,3,,8,/////,,
18,1,88,3,29,1,7,40,2,2,6,2,1,2,0,0,1,3,,8,/////,,
38,1,88,3,29,0,7,55,1,1,8,5,8,1,0,1,1,1,,8,/////,,
26,1,88,3,29,0,8,0,1,3,7,1,5,1,1,1,1,,,8,/////,,
10,1,88,3,29,0,8,5,1,3,6,5,0,1,2,1,2,1,,4,/////,,
10,1,88,3,29,0,8,5,1,3,6,5,0,5,2,1,2,1,,4,/////,,
4,1,88,3,29,2,8,35,1,1,8,3,9,11,0,1,1,1,,8,/////,,
9,1,88,3,29,2,9,45,1,6,6,3,5,1,2,1,1,,,7,/////,,
7,1,88,3,29,2,10,13,1,8,8,1,2,1,0,4,1,,,7,/////,,
38,1,88,3,29,0,13,30,2,25,8,3,5,1,1,1,1,1,,8,/////,,
38,1,88,3,29,0,13,30,1,16,8,3,5,7,1,1,1,1,,8,/////,,
28,1,88,3,29,0,13,40,1,3,,3,5,1,2,1,1,,,8,/////,,
4,1,88,3,29,0,13,54,2,15,8,3,5,1,1,4,1,1,,8,/////,,
4,1,88,3,29,0,13,54,2,1,8,3,5,7,1,4,1,1,,8,/////,,
25,1,88,3,29,0,14,0,1,24,7,3,8,1,1,1,1,,,8,/////,,
25,1,88,3,29,0,14,0,1,20,8,3,8,7,1,1,2,,,8,/////,,
41,1,88,3,29,0,14,3,0,0,4,1,5,1,0,1,1,,,8,/////,,
2,1,88,3,29,0,14,20,1,20,4,3,5,1,1,1,1,4,,8,/////,,
2,1,88,3,29,0,14,20,1,20,4,3,5,3,1,1,2,4,,8,/////,,
2,1,88,3,29,0,14,20,1,20,4,3,5,5,1,1,2,4,,8,/////,,
2,1,88,3,29,0,14,20,1,20,4,3,5,8,1,0,2,4,,8,/////,,
2,1,88,3,29,0,14,20,1,20,4,3,5,12,0,1,1,4,,8,/////,,
26,1,88,3,29,0,14,30,1,18,8,1,5,1,1,1,1,,,8,/////,,
26,1,88,3,29,0,14,30,1,6,8,1,5,3,1,1,2,,,8,/////,,
16,1,88,3,29,0,15,0,0,8,8,3,0,5,1,1,,,,8,/////,,
41,1,88,3,29,0,15,13,0,9,4,1,5,7,2,1,1,,,8,/////,,
30,1,88,3,29,0,15,15,1,15,8,3,5,1,1,1,1,,,8,/////,,
25,1,88,3,29,0,15,30,1,11,8,3,8,2,1,1,1,,,8,/////,,
25,1,88,3,29,0,15,30,1,11,8,3,8,11,0,1,1,,,8,/////,,
7,1,88,3,29,2,15,36,2,1,8,5,9,1,1,4,1,,,7,/////,,
7,1,88,3,29,2,15,36,2,1,8,5,9,5,0,4,1,,,7,/////,,
30,1,88,3,29,0,15,45,1,12,8,3,5,3,1,1,2,,,8,/////,,
30,1,88,3,29,0,15,45,1,12,8,3,5,5,1,1,1,,,8,/////,,
26,1,88,3,29,0,15,50,1,4,8,1,5,2,1,1,1,,,8,/////,,
26,1,88,3,29,0,15,50,1,4,8,1,5,5,1,1,1,,,8,/////,,
29,1,88,3,29,2,15,50,1,5,8,3,2,1,0,0,1,,,4,/////,,
38,1,88,3,29,0,15,50,1,2,8,3,5,3,0,1,1,1,,8,/////,,
15,1,88,3,29,2,15,54,2,10,8,1,2,1,0,0,1,,,8,/////,,
29,1,88,3,29,2,15,55,1,2,8,3,2,2,0,0,1,,,4,/////,,
30,1,88,3,29,0,16,5,1,10,8,3,5,11,0,1,1,,,8,/////,,
29,1,88,3,29,2,16,10,1,3,8,3,2,11,1,0,1,,,4,/////,,
16,1,88,3,29,0,16,20,0,1,8,3,0,2,1,1,,,,8,/////,,
25,1,88,3,29,0,16,20,1,6,8,3,8,3,1,1,1,,,8,/////,,
25,1,88,3,29,0,16,20,1,6,8,3,8,12,0,1,1,,,8,/////,,
27,1,88,3,29,0,16,30,1,3,8,4,0,1,1,1,1,1,,8,/////,,
27,1,88,3,29,0,16,30,1,3,8,4,0,5,1,1,1,1,,8,/////,,
27,1,88,3,29,0,16,30,1,3,8,4,0,11,0,1,1,1,,8,/////,,
4,1,88,3,29,0,16,35,2,3,8,3,5,2,1,4,1,1,,8,/////,,
25,1,88,3,29,0,16,35,1,5,8,3,8,8,1,0,2,,,8,/////,,
4,1,88,3,29,0,16,40,2,3,8,3,5,5,1,4,1,1,,8,/////,,
4,1,88,3,29,0,16,40,2,3,8,3,5,12,0,1,1,1,,8,/////,,
38,1,88,3,29,0,16,45,2,6,8,3,5,2,1,1,1,1,,8,/////,,
38,1,88,3,29,0,16,45,2,3,8,3,5,11,0,1,1,1,,8,/////,,
41,1,88,3,29,0,16,45,0,15,3,1,5,1,0,1,1,,,8,/////,,
15,1,88,3,29,2,16,52,2,4,8,1,2,2,0,0,,,,8,/////,,
15,1,88,3,29,2,16,55,2,4,8,1,2,3,0,0,,,,8,/////,,
16,2,88,3,29,0,17,0,0,1,8,3,0,3,1,1,,,,8,/////,,
19,1,88,3,29,0,17,0,1,2,4,2,0,1,0,0,1,,,8,/////,,
19,1,88,3,29,0,17,0,1,2,4,2,0,4,1,4,2,,,8,/////,,
30,1,88,3,29,0,17,0,1,4,8,3,5,2,1,1,2,,,8,/////,,
30,1,88,3,29,0,17,0,1,7,8,3,5,8,0,0,2,,,8,/////,,
30,1,88,3,29,0,17,0,1,4,8,3,5,12,0,1,1,,,8,/////,,
18,1,88,3,29,1,17,5,2,5,3,1,1,1,1,0,1,3,,8,/////,,
18,1,88,3,29,1,17,5,2,5,3,1,1,2,1,0,1,3,,8,/////,,
18,1,88,3,29,1,17,5,2,5,3,1,1,5,1,0,1,3,,8,/////,,
18,1,88,3,29,1,17,5,2,5,3,1,1,10,1,0,2,3,,8,/////,,
15,1,88,3,29,2,17,30,2,2,8,1,2,8,1,1,2,,,8,/////,,
41,1,88,3,29,0,17,30,0,0,3,1,5,2,0,1,1,,,8,/////,,
41,1,88,3,29,0,18,34,2,0,3,1,5,8,1,0,1,,,8,/////,,
18,2,88,3,29,1,19,5,1,30,8,,,1,1,1,2,3,,8,/////,,
6,2,88,3,29,2,19,30,1,,8,3,0,1,2,0,1,1,,4,/////,,
6,2,88,3,29,2,19,30,1,,8,3,0,5,2,0,1,1,,4,/////,,
29,2,88,3,29,2,19,30,1,10,8,3,8,7,2,0,2,,,4,/////,,
2,2,88,3,29,0,19,45,1,,6,3,,1,1,0,1,4,,8,/////,,
27,2,88,3,29,0,19,45,1,,8,4,0,1,0,1,2,1,,8,/////,,
39,2,88,3,29,0,20,0,1,,8,3,0,1,2,0,1,,,4,/////,,
39,2,88,3,29,0,20,0,1,,8,3,0,5,2,0,1,,,4,/////,,
17,2,88,3,29,2,20,6,1,18,8,3,0,1,2,0,2,2,,7,/////,,
44,2,88,3,29,0,20,10,2,6,8,2,0,1,1,0,1,1,48,4,/////,,
33,2,88,3,29,2,20,15,2,6,8,1,0,1,1,0,1,,,4,/////,,
16,2,88,3,29,0,20,30,0,6,,,,1,1,0,1,,,8,/////,,
38,2,88,3,29,0,20,45,1,14,8,3,0,1,1,0,2,1,,8,/////,,
10,2,88,3,29,0,21,0,1,2,8,5,0,1,1,0,1,1,,4,/////,,
7,2,88,3,29,0,21,2,1,1,8,5,0,1,0,0,2,,,7,/////,,
18,2,88,3,29,1,21,30,1,15,8,,,12,0,0,1,3,,8,/////,,
41,2,88,3,29,0,21,38,1,0,,1,,1,0,0,1,,,8,/////,,
18,2,88,3,30,1,0,0,1,20,5,1,,1,1,1,1,,,8,/////,,
18,2,88,3,30,1,0,0,1,16,5,1,,12,0,0,1,,,8,/////,,
4,2,88,3,30,2,3,45,0,0,3,1,7,2,1,0,1,4,,8,/////,,
18,1,88,3,30,1,5,50,0,7,,,,8,0,0,1,,,8,/////,,
39,1,88,3,30,1,5,55,0,2,,,,1,1,0,1,,,4,/////,,
39,1,88,3,30,1,5,55,0,2,,,,5,1,1,1,,,4,/////,,
6,1,88,3,30,2,6,5,2,2,3,3,2,8,2,3,2,1,,4,/////,,
29,1,88,3,30,2,6,10,1,4,7,5,2,5,0,1,1,,,4,/////,,
10,1,88,3,30,0,6,15,1,12,8,5,0,1,2,1,1,4,,4,/////,,
10,1,88,3,30,0,6,15,1,12,8,5,0,5,2,1,1,4,,4,/////,,
10,1,88,3,30,0,6,25,1,2,8,5,0,8,1,3,2,4,,4,/////,,
29,1,88,3,30,2,6,25,1,45,8,1,7,1,1,1,1,,,4,/////,,
29,1,88,3,30,2,6,55,0,2,8,1,0,2,1,1,1,,,4,/////,,
33,1,88,3,30,2,7,20,0,1,3,1,0,1,0,4,1,,,4,/////,,
4,1,88,3,30,1,10,22,1,4,8,3,7,4,2,1,2,4,,8,/////,,
25,1,88,3,30,0,10,30,1,16,8,3,5,1,2,1,2,,,8,/////,,
25,1,88,3,30,0,10,30,1,16,8,3,5,7,3,1,1,,,8,/////,,
25,1,88,3,30,0,10,40,1,9,8,3,5,3,2,1,2,,,8,/////,,
7,1,88,3,30,2,10,43,1,1,8,1,2,1,1,4,1,4,,7,/////,,
34,1,88,3,30,1,10,50,1,16,7,4,4,1,3,1,1,,,8,/////,,
4,1,88,3,30,1,10,55,1,14,8,3,7,1,2,4,2,4,,8,/////,,
4,1,88,3,30,1,10,55,1,14,8,3,7,6,2,1,1,4,,8,/////,,
4,1,88,3,30,1,10,55,1,13,8,3,7,7,2,1,2,4,,8,/////,,
4,1,88,3,30,1,10,55,1,14,8,3,7,13,3,0,1,4,,8,/////,,
4,1,88,3,30,1,10,55,1,14,8,3,7,18,2,0,1,4,,8,/////,,
6,1,88,3,30,2,11,5,2,7,7,1,0,1,0,1,1,1,,4,/////,,
18,1,88,3,30,1,11,5,1,23,5,2,1,1,2,1,2,,,8,/////,,
38,1,88,3,30,0,11,5,2,14,8,3,0,1,2,1,2,,,8,/////,,
27,1,88,3,30,0,11,25,1,17,8,4,0,1,3,1,2,,,8,/////,,
27,1,88,3,30,0,11,25,1,,8,4,0,2,3,1,1,,,8,/////,,
27,1,88,3,30,0,11,25,1,,8,4,0,3,3,1,1,,,8,/////,,
27,1,88,3,30,0,11,25,1,,8,4,0,7,1,1,2,,,8,/////,,
27,1,88,3,30,0,11,25,1,,8,4,0,13,1,0,2,,,8,/////,,
26,1,88,3,30,0,11,40,2,35,8,3,0,1,3,1,2,,,8,/////,,
26,1,88,3,30,0,11,40,2,25,8,3,0,2,2,1,2,,,8,/////,,
26,1,88,3,30,0,11,40,2,25,8,3,0,3,2,1,2,,,8,/////,,
26,1,88,3,30,0,11,40,2,10,8,3,0,7,3,1,2,,,8,/////,,
26,1,88,3,30,0,11,40,2,7,8,3,0,13,1,0,2,,,8,/////,,
26,1,88,3,30,0,11,40,2,1,8,3,0,17,1,0,2,,,8,/////,,
27,1,88,3,30,0,11,40,1,0,8,4,0,18,0,0,1,,,8,/////,,
34,1,88,3,30,1,11,40,1,10,7,4,4,7,1,1,1,,,8,/////,,
38,1,88,3,30,0,11,45,2,3,8,3,0,2,1,1,2,,,8,/////,,
38,1,88,3,30,0,11,45,2,2,8,3,0,3,1,1,2,,,8,/////,,
38,1,88,3,30,0,11,45,2,10,8,3,0,7,2,1,1,,,8,/////,,
38,1,88,3,30,0,11,45,2,2,8,3,0,13,1,0,1,,,8,/////,,
27,1,88,3,30,0,11,48,1,0,8,4,0,17,0,0,1,,,8,/////,,
25,1,88,3,30,0,12,0,1,1,8,3,5,2,2,1,2,,,8,/////,,
25,1,88,3,30,0,12,0,1,7,8,3,5,13,2,0,1,,,8,/////,,
25,1,88,3,30,0,12,0,1,7,8,3,5,17,0,0,2,,,8,/////,,
25,1,88,3,30,0,12,0,1,1,8,3,5,18,3,0,2,,,8,/////,,
15,1,88,3,30,2,12,9,2,20,8,3,1,1,2,1,1,,,8,/////,,
15,1,88,3,30,2,12,9,2,3,8,3,1,7,2,1,1,,,8,/////,,
15,1,88,3,30,2,12,13,2,3,8,3,1,2,0,3,,,,8,/////,,
15,1,88,3,30,2,12,13,2,3,8,3,1,3,0,3,,,,8,/////,,
34,1,88,3,30,1,12,50,1,4,7,4,4,2,1,1,1,,,8,/////,,
18,1,88,3,30,1,13,15,1,4,5,2,1,3,1,1,1,,,8,/////,,
18,1,88,3,30,1,13,15,1,8,5,2,1,7,1,1,1,,,8,/////,,
18,1,88,3,30,1,13,15,1,2,5,2,1,12,0,0,1,,,8,/////,,
18,1,88,3,30,1,13,15,1,6,5,2,1,13,1,0,1,,,8,/////,,
18,1,88,3,30,1,13,15,1,2,5,2,1,22,0,0,1,,,8,/////,,
18,1,88,3,30,1,13,28,0,,,,,27,,,,,,8,/////,,
18,1,88,3,30,1,13,28,0,,,,,51,,,,,,8,/////,,
29,1,88,3,30,2,14,5,1,1,8,3,7,3,1,1,2,,,4,/////,,
41,1,88,3,30,0,14,15,0,5,6,3,0,1,2,1,2,,,8,/////,,
9,1,88,3,30,2,14,25,1,4,6,1,8,1,1,4,1,,,7,/////,,
9,1,88,3,30,2,14,25,1,4,6,1,8,2,1,4,1,,,7,/////,,
9,1,88,3,30,2,14,25,1,4,6,1,8,3,1,4,1,,,7,/////,,
16,1,88,3,30,0,14,25,1,1,8,5,0,1,1,1,1,,,8,/////,,
16,1,88,3,30,0,14,25,1,1,8,5,0,2,2,1,1,,,8,/////,,
16,1,88,3,30,0,14,25,1,1,8,5,0,3,3,1,,,,8,/////,,
16,1,88,3,30,0,14,25,1,1,8,5,0,5,2,1,,,,8,/////,,
41,1,88,3,30,0,14,56,0,2,4,3,0,3,2,1,2,,,8,/////,,
33,1,88,3,30,2,15,0,2,2,8,3,9,4,0,4,1,,,4,/////,,
44,1,88,3,30,0,15,0,2,2,8,2,0,2,1,0,2,,29,4,/////,,
41,1,88,3,30,0,15,1,0,3,4,3,0,2,2,1,2,,,8,/////,,
7,1,88,3,30,2,15,2,2,2,8,3,0,1,0,4,1,4,,7,/////,,
30,1,88,3,30,0,15,5,1,,7,5,0,1,0,1,1,,,8,/////,,
30,1,88,3,30,0,15,5,1,,7,5,0,2,1,1,1,,,8,/////,,
30,1,88,3,30,0,15,5,1,,7,5,0,3,1,1,1,,,8,/////,,
41,1,88,3,30,0,15,10,0,1,4,3,0,7,2,1,2,,,8,/////,,
38,1,88,3,30,0,15,15,2,2,8,3,0,2,1,1,1,,,8,/////,,
38,1,88,3,30,0,15,15,2,2,8,3,0,3,1,1,1,,,8,/////,,
41,1,88,3,30,0,15,15,0,1,4,3,0,13,1,0,1,,,8,/////,,
37,1,88,3,30,0,15,17,0,1,,3,9,2,1,0,1,,,7,/////,,
33,1,88,3,30,2,15,20,2,0,8,3,9,1,0,4,1,,,4,/////,,
41,1,88,3,30,0,15,20,0,0,4,3,0,12,1,1,1,,,8,/////,,
37,1,88,3,30,0,15,28,0,0,,3,9,1,1,0,1,,,7,/////,,
37,1,88,3,30,0,15,28,0,0,,3,9,3,1,0,1,,,7,/////,,
2,1,88,3,30,0,15,30,1,18,5,5,5,1,0,1,1,4,,8,/////,,
2,1,88,3,30,0,15,30,1,18,5,5,5,2,1,1,1,4,,8,/////,,
42,1,88,3,30,0,15,40,1,2,4,3,0,1,2,1,1,,,8,/////,,
42,1,88,3,30,0,15,40,2,2,4,3,0,2,1,0,2,,,8,/////,,
39,2,88,3,30,0,19,0,1,,8,3,0,1,1,0,,,,4,/////,,
2,2,88,3,30,0,19,45,2,,5,3,0,1,0,0,1,4,,8,/////,,
25,2,88,3,30,0,20,0,1,3,8,3,0,1,0,0,1,,,8,/////,,
18,2,88,3,30,1,20,5,2,10,8,1,1,1,0,0,1,,,8,/////,,
9,2,88,3,30,2,20,45,2,,8,3,0,1,1,0,1,,,7,/////,,
28,2,88,3,31,1,0,40,1,14,8,3,,1,2,1,1,,,7,/////,,
7,1,88,3,31,2,9,5,2,0,8,3,7,8,0,0,2,1,12,7,/////,,
25,1,88,3,31,0,9,20,2,31,8,3,5,1,1,1,2,,8,8,/////,,
18,1,88,3,31,1,9,45,2,2,8,3,2,1,1,0,1,,,8,/////,,
18,1,88,3,31,1,9,45,2,2,8,3,2,2,1,0,1,,,8,/////,,
18,1,88,3,31,1,9,45,2,2,8,3,2,13,1,0,1,,,8,/////,,
26,1,88,3,31,0,9,50,2,38,8,5,0,1,2,1,2,1,7,8,/////,,
25,1,88,3,31,0,10,0,2,24,8,3,5,3,1,1,2,,8,8,/////,,
25,1,88,3,31,0,10,0,2,28,8,3,5,7,1,1,1,,8,8,/////,,
34,1,88,3,31,1,10,0,2,24,8,5,0,1,1,1,1,,6,8,/////,,
34,1,88,3,31,1,10,0,2,24,8,5,0,7,1,1,1,,6,8,/////,,
38,1,88,3,31,0,10,10,2,33,8,5,,1,2,1,2,,8,8,/////,,
38,1,88,3,31,0,10,10,2,7,8,5,,7,1,1,1,,8,8,/////,,
15,1,88,3,31,2,10,24,2,37,8,3,1,1,2,1,2,,,8,/////,,
4,1,88,3,31,2,10,30,1,27,7,5,9,1,1,4,1,2,1,8,/////,,
4,1,88,3,31,2,10,30,1,15,7,5,9,7,2,1,1,2,3,8,/////,,
2,1,88,3,31,0,11,0,1,37,3,3,5,1,2,1,1,1,8,8,/////,,
25,1,88,3,31,0,11,10,2,17,8,3,5,2,1,1,2,,8,8,/////,,
26,1,88,3,31,0,11,20,2,18,8,5,0,3,1,1,2,1,7,8,/////,,
30,1,88,3,31,0,11,20,1,24,8,5,0,1,1,1,2,,,8,/////,,
27,1,88,3,31,0,11,25,2,7,7,4,6,1,1,1,1,,7,8,/////,,
15,1,88,3,31,2,11,57,2,3,8,3,1,7,2,1,1,,,8,/////,,
38,1,88,3,31,0,12,50,2,3,8,5,,2,0,1,1,,5,8,/////,,
38,1,88,3,31,0,12,50,2,16,8,5,,3,1,1,2,,5,8,/////,,
7,1,88,3,31,2,13,13,2,1,8,3,0,1,0,4,1,1,6,7,/////,,
26,1,88,3,31,0,13,30,2,5,8,5,0,2,1,1,2,1,7,8,/////,,
26,1,88,3,31,0,13,30,2,7,8,5,0,7,2,1,1,1,7,8,/////,,
29,1,88,3,31,2,13,30,1,12,8,3,7,7,2,1,1,,,4,/////,,
26,1,88,3,31,0,13,50,2,0,8,5,0,14,1,1,1,1,7,8,/////,,
26,1,88,3,31,0,13,50,2,0,8,5,0,15,1,1,1,1,7,8,/////,,
29,1,88,3,31,2,13,50,1,10,8,3,7,2,1,1,2,,,4,/////,,
30,1,88,3,31,0,13,50,1,9,8,5,0,2,0,1,1,,,8,/////,,
30,1,88,3,31,0,13,50,1,9,8,5,0,3,1,1,1,,,8,/////,,
25,1,88,3,31,0,13,58,2,0,8,3,5,13,0,0,1,,8,8,/////,,
39,1,88,3,31,1,14,0,2,12,,5,,1,2,0,1,1,,4,/////,,
39,1,88,3,31,1,14,0,2,12,,5,,5,2,0,,1,,4,/////,,
29,1,88,3,31,2,14,10,1,10,8,3,7,3,2,1,1,,,4,/////,,
29,1,88,3,31,2,14,20,1,5,8,3,0,13,0,1,1,,,4,/////,,
29,1,88,3,31,2,14,45,0,18,3,0,5,11,2,2,,,,4,/////,,
39,1,88,3,31,1,15,0,2,2,,5,,3,1,0,,1,,4,/////,,
39,1,88,3,31,1,15,0,2,6,,5,,11,1,1,,1,,4,/////,,
39,1,88,3,31,1,15,0,2,3,,5,,12,1,1,,1,,4,/////,,
29,1,88,3,31,2,15,10,1,7,8,3,0,1,0,1,1,,,4,/////,,
29,1,88,3,31,2,15,15,1,7,8,3,7,11,2,1,1,,,4,/////,,
8,1,88,3,31,1,15,50,1,1,5,,,1,1,1,1,,,4,/////,,
8,1,88,3,31,1,15,50,2,1,5,,,2,2,3,2,,,4,/////,,
8,1,88,3,31,1,15,50,0,2,5,,,11,3,1,2,,,4,/////,,
29,1,88,3,31,2,15,55,1,3,8,3,7,12,0,1,1,,,4,/////,,
6,1,88,3,31,2,16,10,1,3,7,3,9,1,0,1,1,4,4,4,/////,,
8,1,88,3,31,1,16,15,2,2,5,,,3,2,1,2,,,4,/////,,
